le monde,Russie : des milliers d’enfants ukrainiens « rééduqués »,2023-02-16 10:47:00,https://www.lemonde.fr/international/article/2023/02/16/des-milliers-d-enfants-ukrainiens-dans-des-camps-de-reeducation-en-russie_6162040_3210.html
le monde,Xi Jinping effectuera une visite d’Etat en Iran,2023-02-16 10:58:00,https://www.lemonde.fr/international/article/2023/02/16/xi-jinping-effectuera-une-visite-d-etat-en-iran_6162044_3210.html
le monde,Gérald Darmanin doit tirer les leçons du chaos au Stade de France,2023-02-16 11:00:00,https://www.lemonde.fr/idees/article/2023/02/16/gerald-darmanin-doit-tirer-les-lecons-du-chaos-au-stade-de-france_6162045_3232.html
le monde,"Derrière la démission de David Malpass, la question du rôle de la Banque mondiale face aux crises économique et climatique",2023-02-16 11:14:00,https://www.lemonde.fr/economie/article/2023/02/16/derriere-la-demission-de-david-malpass-la-question-du-role-de-la-banque-mondiale-face-aux-crises-economique-et-climatique_6162048_3234.html
le monde,Le fournisseur de gaz E-Pango accusé d’avoir abandonné 15 000 logements d’un bailleur social,2023-02-16 11:30:00,https://www.lemonde.fr/economie/article/2023/02/16/le-fournisseur-de-gaz-e-pango-accuse-d-avoir-fausse-compagnie-a-15-000-logements-d-un-bailleur-social_6162051_3234.html
le monde,"En 2022, la production d’électricité en France à son niveau le plus bas depuis trente ans",2023-02-16 12:36:00,https://www.lemonde.fr/planete/article/2023/02/16/en-2022-la-production-d-electricite-en-france-a-son-niveau-le-plus-bas-depuis-trente-ans_6162067_3245.html
le monde,"Farhad Khosrokhavar, sociologue : « Sans réel soutien, la révolte en Iran s’essouffle »",2023-02-16 17:00:00,https://www.lemonde.fr/idees/article/2023/02/16/farhad-khosrokhavar-sans-reel-soutien-la-revolte-en-iran-s-essouffle_6162102_3232.html
le monde,Biodiversité : lutter d’urgence contre la disparition des insectes,2023-02-13 11:00:00,https://www.lemonde.fr/idees/article/2023/02/13/biodiversite-lutter-d-urgence-contre-la-disparition-des-insectes_6161635_3232.html
le monde,Pourquoi la BCE augmente-t-elle ses taux ?,2023-02-13 16:41:00,https://www.lemonde.fr/les-decodeurs/article/2023/02/13/pourquoi-la-bce-augmente-t-elle-ses-taux_6161662_4355770.html
le monde,Violences au Stade de France : « l’approbation » d’Emmanuel Macron et le « délai très court » pointés par le rapport de l’UEFA,2023-02-13 17:57:00,https://www.lemonde.fr/societe/article/2023/02/13/violences-au-stade-de-france-l-approbation-d-emmanuel-macron-et-le-delai-tres-court-pointes-par-le-rapport-de-l-uefa_6161672_3224.html
le monde,L’Europe échappe de justesse à la récession,2023-02-13 18:26:00,https://www.lemonde.fr/economie/article/2023/02/13/l-europe-echappe-de-justesse-a-la-recession_6161677_3234.html
le monde,"Hans Modrow, dernier chef de gouvernement communiste de la RDA, est mort",2023-02-13 18:57:00,https://www.lemonde.fr/disparitions/article/2023/02/13/hans-modrow-dernier-chef-de-gouvernement-communiste-de-la-rda-est-mort_6161679_3382.html
le monde,"« La Russie n’a pas subi l’“effondrement” économique annoncé par Bruno Le Maire, fin février 2022 »",2023-02-13 20:00:00,https://www.lemonde.fr/idees/article/2023/02/13/la-russie-n-a-pas-subi-l-effondrement-economique-annonce-par-bruno-le-maire-fin-fevrier-2022_6161685_3232.html
le monde,"Le président iranien, Ebrahim Raïssi, en Chine pour renforcer l’axe antioccidental",2023-02-13 21:00:00,https://www.lemonde.fr/international/article/2023/02/13/le-president-iranien-ebrahim-raissi-en-chine-pour-renforcer-l-axe-antioccidental_6161689_3210.html
le monde,La France fait face à un fort regain de climatoscepticisme sur Twitter,2023-02-13 21:18:00,https://www.lemonde.fr/planete/article/2023/02/13/la-france-fait-face-a-un-fort-regain-de-climatoscepticisme-sur-twitter_6161691_3244.html
le monde,"« Conduire la guerre, entretiens sur l’art opératif » : allier combat et politique en période de conflits",2023-02-14 05:00:00,https://www.lemonde.fr/idees/article/2023/02/14/conduire-la-guerre-entretiens-sur-l-art-operatif-allier-combat-et-politique-en-periode-de-conflits_6161703_3232.html
le monde,L’armée de terre tire les leçons de la guerre en Ukraine,2023-02-14 05:00:00,https://www.lemonde.fr/international/article/2023/02/14/l-armee-de-terre-tire-les-lecons-de-la-guerre-en-ukraine_6161705_3210.html
le monde,"Fos-sur-Mer, laboratoire géant des mutations de la civilisation carbonée",2023-02-14 05:30:00,https://www.lemonde.fr/economie/article/2023/02/14/fos-sur-mer-laboratoire-geant-des-mutations-de-la-civilisation-carbonee_6161711_3234.html
le monde,La Suède se prépare à la guerre et mobilise les civils,2023-02-14 06:00:00,https://www.lemonde.fr/international/article/2023/02/14/la-suede-se-prepare-a-la-guerre-et-mobilise-les-civils_6161718_3210.html
le monde,"En Italie, Giorgia Meloni conforte son assise à droite",2023-02-14 11:15:00,https://www.lemonde.fr/international/article/2023/02/14/en-italie-giorgia-meloni-conforte-son-assise-a-droite_6161752_3210.html
le monde,Air India signe un contrat record avec Airbus et Boeing prévoyant l’achat de 250 avions européens et de 220 appareils américains,2023-02-14 12:14:00,https://www.lemonde.fr/economie/article/2023/02/14/air-india-signe-un-contrat-record-avec-airbus-et-boeing-prevoyant-l-achat-de-250-avions-europeens-et-de-220-appareils-americains_6161763_3234.html
le monde,« La commande historique d’Air India à Airbus et Boeing illustre la surdité aux alarmes climatiques »,2023-02-14 12:18:00,https://www.lemonde.fr/economie/article/2023/02/14/la-commande-historique-d-air-india-a-airbus-et-boeing-illustre-la-surdite-aux-alarmes-climatiques_6161766_3234.html
le monde,L’armée française veut muscler les capacités de résilience de la société,2023-02-14 13:00:00,https://www.lemonde.fr/international/article/2023/02/14/l-armee-francaise-veut-muscler-les-capacites-de-resilience-de-la-societe_6161772_3210.html
le monde,Banksy dévoile une œuvre sur les violences conjugales pour la Saint-Valentin,2023-02-14 14:04:00,https://www.lemonde.fr/culture/article/2023/02/14/banksy-devoile-une-uvre-sur-les-violences-conjugales-pour-la-saint-valentin_6161778_3246.html
le monde,Les coupures de gaz en plein hiver font grelotter les habitants du nord de la Chine,2023-02-14 16:00:00,https://www.lemonde.fr/planete/article/2023/02/14/les-coupures-de-gaz-en-plein-hiver-font-grelotter-les-habitants-du-nord-de-la-chine_6161793_3244.html
le monde,Paris 2024 : le grand silence des athlètes sur le possible retour des Russes et des Biélorusses,2023-02-14 17:00:00,https://www.lemonde.fr/sport/article/2023/02/14/paris-2024-le-grand-silence-des-athletes-sur-le-possible-retour-des-russes-et-des-bielorusses_6161799_3242.html
le monde,"A Madagascar, Andry Rajoelina face à un mécontentement grandissant",2023-02-14 18:00:00,https://www.lemonde.fr/afrique/article/2023/02/14/a-madagascar-andry-rajoelina-face-a-un-mecontentement-grandissant_6161809_3212.html
le monde,Guerre en Ukraine : « Pourquoi les usines de munitions d’Europe ne tournent-elles pas à plein régime ? »,2023-02-15 06:00:00,https://www.lemonde.fr/idees/article/2023/02/15/guerre-en-ukraine-pourquoi-les-usines-de-munitions-d-europe-ne-tournent-elles-pas-a-plein-regime_6161851_3232.html
le monde,"En Russie, six ans de prison pour une journaliste après un post sur Marioupol",2023-02-15 10:36:00,https://www.lemonde.fr/international/article/2023/02/15/en-russie-six-ans-de-prison-pour-une-journaliste-apres-un-post-sur-marioupol_6161887_3210.html
le monde,Les pays de l’OTAN négocient leurs futurs niveaux de dépenses de défense,2023-02-15 10:37:00,https://www.lemonde.fr/international/article/2023/02/15/les-pays-de-l-otan-negocient-leurs-futurs-niveaux-de-depenses-de-defense_6161888_3210.html
le monde,"En République tchèque, l’industrie de l’armement au secours de l’Ukraine tourne à plein régime",2023-02-15 11:00:00,https://www.lemonde.fr/international/article/2023/02/15/en-republique-tcheque-l-industrie-de-l-armement-au-secours-de-l-ukraine-tourne-a-plein-regime_6161892_3210.html
le monde,"A l’OTAN, la résilience des sociétés civiles est remise en avant depuis 2016",2023-02-15 15:42:00,https://www.lemonde.fr/international/article/2023/02/15/a-l-otan-la-resilience-des-societes-civiles-est-remise-en-avant-depuis-2016_6161941_3210.html
le monde,Le séisme qui a tué plus de 39 000 personnes en Turquie et en Syrie est le cinquième le plus meurtrier du XXIᵉ siècle,2023-02-15 16:20:00,https://www.lemonde.fr/les-decodeurs/article/2023/02/15/en-turquie-et-en-syrie-le-cinquieme-seisme-le-plus-meurtrier-depuis-le-debut-du-siecle_6161945_4355770.html
le monde,Football : le nouveau Chelsea développe sa stratégie à coups de centaines de millions d’euros,2023-02-15 17:00:00,https://www.lemonde.fr/sport/article/2023/02/15/football-le-nouveau-chelsea-developpe-sa-strategie-a-coups-de-millions_6161951_3242.html
le monde,"Andreï Zviaguintsev, un réalisateur en exil au « pays du cinéma d’auteur »",2023-02-15 18:00:00,https://www.lemonde.fr/culture/article/2023/02/15/andrei-zviaguintsev-un-realisateur-en-exil-au-pays-du-cinema-d-auteur_6161958_3246.html
le monde,"De YouTube à BFM-TV, une campagne de désinformation complexe sur les yachts d’oligarques russes à Monaco",2023-02-15 18:00:00,https://www.lemonde.fr/pixels/article/2023/02/15/de-youtube-a-bfm-tv-vague-d-infox-sur-les-yachts-des-oligarques-russes-a-monaco_6161961_4408996.html
le monde,"David Malpass, président de la Banque mondiale, annonce sa démission prochaine",2023-02-15 22:16:00,https://www.lemonde.fr/economie/article/2023/02/15/david-malpass-president-de-la-banque-mondiale-annonce-sa-demission-prochaine_6161985_3234.html
le monde,"Véronique Bédague, Nexity plutôt que Matignon",2023-02-16 06:00:00,https://www.lemonde.fr/economie/article/2023/02/16/veronique-bedague-nexity-plutot-que-matignon_6162011_3234.html
le monde,Chars en Ukraine : « Il est illusoire de penser que les livraisons annoncées puissent changer la donne du jour au lendemain »,2023-02-16 07:00:00,https://www.lemonde.fr/idees/article/2023/02/16/chars-en-ukraine-il-est-illusoire-que-les-livraisons-annoncees-puissent-changer-la-donne-du-jour-au-lendemain_6162019_3232.html
le monde,« Comment la guerre en Ukraine a (à peine) changé Macron et sa diplomatie »,2023-02-16 08:00:00,https://www.lemonde.fr/idees/article/2023/02/16/comment-la-guerre-en-ukraine-a-a-peine-change-macron-et-sa-diplomatie_6162020_3232.html
le monde,Russie : des milliers d’enfants ukrainiens « rééduqués »,2023-02-16 10:47:00,https://www.lemonde.fr/international/article/2023/02/16/des-milliers-d-enfants-ukrainiens-dans-des-camps-de-reeducation-en-russie_6162040_3210.html
le monde,Xi Jinping effectuera une visite d’Etat en Iran,2023-02-16 10:58:00,https://www.lemonde.fr/international/article/2023/02/16/xi-jinping-effectuera-une-visite-d-etat-en-iran_6162044_3210.html
le monde,Gérald Darmanin doit tirer les leçons du chaos au Stade de France,2023-02-16 11:00:00,https://www.lemonde.fr/idees/article/2023/02/16/gerald-darmanin-doit-tirer-les-lecons-du-chaos-au-stade-de-france_6162045_3232.html
le monde,"Derrière la démission de David Malpass, la question du rôle de la Banque mondiale face aux crises économique et climatique",2023-02-16 11:14:00,https://www.lemonde.fr/economie/article/2023/02/16/derriere-la-demission-de-david-malpass-la-question-du-role-de-la-banque-mondiale-face-aux-crises-economique-et-climatique_6162048_3234.html
le monde,Le fournisseur de gaz E-Pango accusé d’avoir abandonné 15 000 logements d’un bailleur social,2023-02-16 11:30:00,https://www.lemonde.fr/economie/article/2023/02/16/le-fournisseur-de-gaz-e-pango-accuse-d-avoir-fausse-compagnie-a-15-000-logements-d-un-bailleur-social_6162051_3234.html
le monde,"En 2022, la production d’électricité en France à son niveau le plus bas depuis trente ans",2023-02-16 12:36:00,https://www.lemonde.fr/planete/article/2023/02/16/en-2022-la-production-d-electricite-en-france-a-son-niveau-le-plus-bas-depuis-trente-ans_6162067_3245.html
le monde,"Farhad Khosrokhavar, sociologue : « Sans réel soutien, la révolte en Iran s’essouffle »",2023-02-16 17:00:00,https://www.lemonde.fr/idees/article/2023/02/16/farhad-khosrokhavar-sans-reel-soutien-la-revolte-en-iran-s-essouffle_6162102_3232.html
le monde,Biodiversité : lutter d’urgence contre la disparition des insectes,2023-02-13 11:00:00,https://www.lemonde.fr/idees/article/2023/02/13/biodiversite-lutter-d-urgence-contre-la-disparition-des-insectes_6161635_3232.html
le monde,Pourquoi la BCE augmente-t-elle ses taux ?,2023-02-13 16:41:00,https://www.lemonde.fr/les-decodeurs/article/2023/02/13/pourquoi-la-bce-augmente-t-elle-ses-taux_6161662_4355770.html
le monde,Violences au Stade de France : « l’approbation » d’Emmanuel Macron et le « délai très court » pointés par le rapport de l’UEFA,2023-02-13 17:57:00,https://www.lemonde.fr/societe/article/2023/02/13/violences-au-stade-de-france-l-approbation-d-emmanuel-macron-et-le-delai-tres-court-pointes-par-le-rapport-de-l-uefa_6161672_3224.html
le monde,L’Europe échappe de justesse à la récession,2023-02-13 18:26:00,https://www.lemonde.fr/economie/article/2023/02/13/l-europe-echappe-de-justesse-a-la-recession_6161677_3234.html
le monde,"Hans Modrow, dernier chef de gouvernement communiste de la RDA, est mort",2023-02-13 18:57:00,https://www.lemonde.fr/disparitions/article/2023/02/13/hans-modrow-dernier-chef-de-gouvernement-communiste-de-la-rda-est-mort_6161679_3382.html
le monde,"« La Russie n’a pas subi l’“effondrement” économique annoncé par Bruno Le Maire, fin février 2022 »",2023-02-13 20:00:00,https://www.lemonde.fr/idees/article/2023/02/13/la-russie-n-a-pas-subi-l-effondrement-economique-annonce-par-bruno-le-maire-fin-fevrier-2022_6161685_3232.html
le monde,"Le président iranien, Ebrahim Raïssi, en Chine pour renforcer l’axe antioccidental",2023-02-13 21:00:00,https://www.lemonde.fr/international/article/2023/02/13/le-president-iranien-ebrahim-raissi-en-chine-pour-renforcer-l-axe-antioccidental_6161689_3210.html
le monde,La France fait face à un fort regain de climatoscepticisme sur Twitter,2023-02-13 21:18:00,https://www.lemonde.fr/planete/article/2023/02/13/la-france-fait-face-a-un-fort-regain-de-climatoscepticisme-sur-twitter_6161691_3244.html
le monde,"« Conduire la guerre, entretiens sur l’art opératif » : allier combat et politique en période de conflits",2023-02-14 05:00:00,https://www.lemonde.fr/idees/article/2023/02/14/conduire-la-guerre-entretiens-sur-l-art-operatif-allier-combat-et-politique-en-periode-de-conflits_6161703_3232.html
le monde,L’armée de terre tire les leçons de la guerre en Ukraine,2023-02-14 05:00:00,https://www.lemonde.fr/international/article/2023/02/14/l-armee-de-terre-tire-les-lecons-de-la-guerre-en-ukraine_6161705_3210.html
le monde,"Fos-sur-Mer, laboratoire géant des mutations de la civilisation carbonée",2023-02-14 05:30:00,https://www.lemonde.fr/economie/article/2023/02/14/fos-sur-mer-laboratoire-geant-des-mutations-de-la-civilisation-carbonee_6161711_3234.html
le monde,La Suède se prépare à la guerre et mobilise les civils,2023-02-14 06:00:00,https://www.lemonde.fr/international/article/2023/02/14/la-suede-se-prepare-a-la-guerre-et-mobilise-les-civils_6161718_3210.html
le monde,"En Italie, Giorgia Meloni conforte son assise à droite",2023-02-14 11:15:00,https://www.lemonde.fr/international/article/2023/02/14/en-italie-giorgia-meloni-conforte-son-assise-a-droite_6161752_3210.html
le monde,Air India signe un contrat record avec Airbus et Boeing prévoyant l’achat de 250 avions européens et de 220 appareils américains,2023-02-14 12:14:00,https://www.lemonde.fr/economie/article/2023/02/14/air-india-signe-un-contrat-record-avec-airbus-et-boeing-prevoyant-l-achat-de-250-avions-europeens-et-de-220-appareils-americains_6161763_3234.html
le monde,« La commande historique d’Air India à Airbus et Boeing illustre la surdité aux alarmes climatiques »,2023-02-14 12:18:00,https://www.lemonde.fr/economie/article/2023/02/14/la-commande-historique-d-air-india-a-airbus-et-boeing-illustre-la-surdite-aux-alarmes-climatiques_6161766_3234.html
le monde,L’armée française veut muscler les capacités de résilience de la société,2023-02-14 13:00:00,https://www.lemonde.fr/international/article/2023/02/14/l-armee-francaise-veut-muscler-les-capacites-de-resilience-de-la-societe_6161772_3210.html
le monde,Banksy dévoile une œuvre sur les violences conjugales pour la Saint-Valentin,2023-02-14 14:04:00,https://www.lemonde.fr/culture/article/2023/02/14/banksy-devoile-une-uvre-sur-les-violences-conjugales-pour-la-saint-valentin_6161778_3246.html
le monde,Les coupures de gaz en plein hiver font grelotter les habitants du nord de la Chine,2023-02-14 16:00:00,https://www.lemonde.fr/planete/article/2023/02/14/les-coupures-de-gaz-en-plein-hiver-font-grelotter-les-habitants-du-nord-de-la-chine_6161793_3244.html
le monde,Paris 2024 : le grand silence des athlètes sur le possible retour des Russes et des Biélorusses,2023-02-14 17:00:00,https://www.lemonde.fr/sport/article/2023/02/14/paris-2024-le-grand-silence-des-athletes-sur-le-possible-retour-des-russes-et-des-bielorusses_6161799_3242.html
le monde,"A Madagascar, Andry Rajoelina face à un mécontentement grandissant",2023-02-14 18:00:00,https://www.lemonde.fr/afrique/article/2023/02/14/a-madagascar-andry-rajoelina-face-a-un-mecontentement-grandissant_6161809_3212.html
le monde,Guerre en Ukraine : « Pourquoi les usines de munitions d’Europe ne tournent-elles pas à plein régime ? »,2023-02-15 06:00:00,https://www.lemonde.fr/idees/article/2023/02/15/guerre-en-ukraine-pourquoi-les-usines-de-munitions-d-europe-ne-tournent-elles-pas-a-plein-regime_6161851_3232.html
le monde,"En Russie, six ans de prison pour une journaliste après un post sur Marioupol",2023-02-15 10:36:00,https://www.lemonde.fr/international/article/2023/02/15/en-russie-six-ans-de-prison-pour-une-journaliste-apres-un-post-sur-marioupol_6161887_3210.html
le monde,Les pays de l’OTAN négocient leurs futurs niveaux de dépenses de défense,2023-02-15 10:37:00,https://www.lemonde.fr/international/article/2023/02/15/les-pays-de-l-otan-negocient-leurs-futurs-niveaux-de-depenses-de-defense_6161888_3210.html
le monde,"En République tchèque, l’industrie de l’armement au secours de l’Ukraine tourne à plein régime",2023-02-15 11:00:00,https://www.lemonde.fr/international/article/2023/02/15/en-republique-tcheque-l-industrie-de-l-armement-au-secours-de-l-ukraine-tourne-a-plein-regime_6161892_3210.html
le monde,"A l’OTAN, la résilience des sociétés civiles est remise en avant depuis 2016",2023-02-15 15:42:00,https://www.lemonde.fr/international/article/2023/02/15/a-l-otan-la-resilience-des-societes-civiles-est-remise-en-avant-depuis-2016_6161941_3210.html
le monde,Le séisme qui a tué plus de 39 000 personnes en Turquie et en Syrie est le cinquième le plus meurtrier du XXIᵉ siècle,2023-02-15 16:20:00,https://www.lemonde.fr/les-decodeurs/article/2023/02/15/en-turquie-et-en-syrie-le-cinquieme-seisme-le-plus-meurtrier-depuis-le-debut-du-siecle_6161945_4355770.html
le monde,Football : le nouveau Chelsea développe sa stratégie à coups de centaines de millions d’euros,2023-02-15 17:00:00,https://www.lemonde.fr/sport/article/2023/02/15/football-le-nouveau-chelsea-developpe-sa-strategie-a-coups-de-millions_6161951_3242.html
